ГБОУ школа № 998;город Москва, Братеевская улица, дом 35, корпус 2;37.767820358276;55.640543524201
ГБОУ школа № 967;город Москва, Сухонская улица, дом 13;37.653882715157;55.87993230704
ГБОУДО ДТДИМ «Восточный»;Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 5Б;37.821554660819;55.778075663573
ГБОУ школа № 1434;город Москва, улица Раменки, дом 13, корпус 2;37.497116042872;55.690184843347
ГБПОУ КМБ № 4;город Москва, Ковров переулок, дом 3;37.641276964438;55.739785158086
ГБОУ школа № 97;город Москва, улица Артамонова, дом 11;37.4649621244858;55.725156607216
ГБОУ школа № 1440;город Москва, Крылатская улица, дом 45, корпус 4;37.396543581359;55.769014814758
ГБОУ школа № 2026;город Москва, улица Медведева, дом 8;37.899975706287;55.723895230774
ГБОУ школа № 117;город Москва, улица Гарибальди, дом 10, корпус 5;37.531744390726;55.673540147663
ГБОУ школа № 17;город Москва, улица Введенского, дом 32А;37.533955183192;55.632645193203
ГБОУ школа № 508;город Москва, Загорьевская улица, дом 27, корпус 2;37.659731052886;55.604224696802
ГБОУ школа № 1468;город Москва, Новорогожская улица, дом 9;37.681752250237;55.744314017409
ГБОУ школа № 1080;город Москва, Большая Черкизовская улица, дом 11, корпус 1;37.720875469463;55.799464769912
ГБОУ школа № 1905;город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, улица Авиаконструктора Миля, дом 13, корпус 2;37.858830847776;55.681089756764
ГБОУ школа № 236;город Москва, Клязьминская улица, дом 7А;37.521655350967;55.881700051818
ГБОУ школа № 166;город Москва, Алтуфьевское шоссе, дом 95, корпус 1;37.581478933174;55.902615221723
ГБОУ школа № 962;город Москва, улица Декабристов, дом 8, корпус 4;37.593253978477;55.86105053435
ГБОУ школа № 1912;город Москва, город Зеленоград, корпус 1813;37.166069809555;55.981119606786
ГБОУ школа № 1195;город Москва, Рябиновая улица, дом 8, корпус 2;37.419176565846;55.71736527326
ГБОУ школа № 1498;город Москва, Мичуринский проспект, дом 29, корпус 3;37.493275091649;55.69144917706
ГБОУ «Лицей «Вторая школа»;город Москва, улица Фотиевой, дом 18;37.555571011766;55.697930495294
ГБОУ школа № 618;город Москва, город Зеленоград, корпус 222А, строение 1;37.200137671709;56.002603234664
ГБОУ школа № 1324;город Москва, Напольный проезд, дом 5;37.820039265935;55.749405875905
ГБПОУ ОК «Юго-Запад»;город Москва, Ломоносовский проспект, дом 4, корпус 3;37.548766046806;55.687745327926
ГКОУ КШИ № 5;город Москва, Лосиноостровская улица, дом 22А, строение 3;37.710939507438;55.824654353209
ГКОУ СКОШИ № 2;город Москва, Большой Коптевский проезд, дом 5, строение 3;37.533966683608;55.809683460076
ГБОУ школа № 657;город Москва, Дорожная улица, дом 18А;37.623487893621;55.602032268041
