Бульвар Рокоссовского, вход-выход 4 в южный вестибюль;37.7352186;55.813449
Серпуховская, вход-выход 2 в вестибюль;37.625760;55.726788
Славянский бульвар, вход-выход 1 в западный вестибюль;37.468856;55.728974
Славянский бульвар, вход-выход 4 в восточный вестибюль;37.47293;55.729345
Славянский бульвар, вход-выход 3 в восточный вестибюль;37.473107;55.730202
Славянский бульвар, вход-выход 2 в восточный вестибюль;37.472431;55.730934
Смоленская, вход-выход 1 в вестибюль;37.583806;55.747952
Смоленская, вход-выход 1 в вестибюль (Ф);37.5822488;55.749036
Сокол, вход 1 в западный вестибюль;37.514425;55.804503
Сокол, вход 2 в западный вестибюль;37.5150184;55.8055344
Сокол, вход-выход 6 в восточный вестибюль;37.515679;55.804340
Сокол, вход-выход 3 в восточный вестибюль;37.516390;55.805098
Сокол, вход-выход 4 в восточный вестибюль;37.516865;55.804970
Рижская, вход-выход 1 в вестибюль;37.6359244;55.7926231
Римская, вход-выход 2 в вестибюль;37.681359;55.746441
Рязанский проспект, вход-выход 2 в западный вестибюль;37.7926457;55.7162448
Савёловская, вход-выход 4;37.590304;55.793958
Савёловская, вход-выход 1 в вестибюль;37.5871596;55.7940558
Свиблово, вход-выход 1 в северный вестибюль;37.653862;55.856086
Свиблово, вход-выход 5 в южный вестибюль;37.6514186;55.8547925
Сокол, вход-выход 5 в восточный вестибюль;37.5162194;55.804217
Сокольники, вход-выход 2 в вестибюль;37.679849;55.789304
Сокольники, вход-выход 1 в вестибюль;37.679521;55.789257
Спортивная, вход-выход 1 в южный вестибюль;37.5618704;55.7222857
Спортивная, вход-выход 2 в северный вестибюль;37.5656975;55.7238319
Сретенский бульвар, вход-выход 6 в вестибюль;37.637075;55.766097
Строгино, вход-выход 1 в западный вестибюль;37.401437;55.803709
Строгино, вход-выход 4 в западный вестибюль;37.401883;55.804446
Сухаревская, вход-выход 1 в вестибюль;37.632071;55.772245
Сухаревская, вход-выход 2 в вестибюль;37.632951;55.772318
Сходненская, вход-выход 1 во 2-й вестибюль;37.4386091;55.8514481
Сходненская, вход-выход 2 во 2-й вестибюль;37.4388612;55.8515991
