Выставочные залы РОСИЗО;г Москва,г Москва,пер Петроверигский,д 4;37.6366687460919;55.75696314114568
Центр «Космонавтика и авиация» (КП ВДНХ);г Москва,г Москва,пр-кт Мира,д 119;37.62159705162048;55.8353320914183
Центр искусств «ART Коробка»;г Москва,г Москва,ул Автозаводская,д 18;37.64217208215313;55.70524716314541
Музей печатной графики;г Москва,г Москва,пер Хрустальный,д 1;37.62564207556659;55.7530576237965
HSE Art Gallery;г Москва,г Москва,ул Малая Пионерская,д 12;37.63549127820379;55.728606226262706
Музей русских гуслей и китайского гуциня;г Москва,г Москва,просек 5-й Лучевой,д 5А;37.673797769638306;55.79804725407122
Галерея «Промграфика»;г Москва,г Москва,пер Глинищевский,д 5/7;37.610523275153405;55.76348955202873
Галерея Yolka Art;г Москва,г Москва,б-р Ходынский,д 20А;37.523204;55.790777
Музей оружия;г Москва,г Москва,ш Измайловское,д 73Ж;37.74920923195088;55.79431467303751
Государственный биологический музей им. К. А. Тимирязева;г Москва,г Москва,ул Грузинская М.,д 15;37.571534;55.764354
Центральный музей древнерусской культуры и искусства им. Андрея Рублева;г Москва,г Москва,пл Андроньевская,д 10;37.670609;55.748564
Государственный музей В. В. Маяковского;г Москва,г Москва,проезд Лубянский,д 3/6;37.629709;55.759461
Литературный музей «В. Д. Берестов и его окружение»;г Москва,г Москва,ул Седова,д 4;37.642186;55.852799
Политехнический музей на ВДНХ;г Москва,г Москва,пр-кт Мира,д 119;37.621202;55.83435
«Открытая коллекция» Политеха;г Москва,г Москва,пр-кт Волгоградский,д 42;37.72273412273912;55.709134947972935
Дом Н. В. Гоголя – мемориальный музей и научная библиотека (филиал № 1);г Москва,г Москва,б-р Никитский,д 7А;37.599822;55.754142
Музей-дворец Волковых-Юсуповых;г Москва,г Москва,пер Харитоньевский Б.,д 21;37.648771;55.766516
Московское объединение по музейной и выставочной работе «Музеон»;г Москва,г Москва,ул Крымский Вал,д 2;37.611626;55.730664
Музей-усадьба «Останкино»;г Москва,г Москва,ул Останкинская 1-я,д 5;37.614689;55.824941
Государственный музей А. С. Пушкина;г Москва,г Москва,ул Пречистенка,д 12;37.597127;55.743811
Музей «Садовое кольцо»;г Москва,г Москва,пр-кт Мира,д 14;37.632628;55.775034
Государственный музей истории ГУЛАГа;г Москва,г Москва,пер Самотёчный 1-й,д 9;37.613611;55.777074
Музей-усадьба «Кусково»;г Москва,г Москва,ул Юности,д 2;37.808958;55.734922
Картинная галерея Ильи Глазунова;г Москва,г Москва,ул Волхонка,д 13;37.606757;55.74639
Мультимедиа Арт Музей, Москва;г Москва,г Москва,ул Остоженка,д 16;37.59878;55.741657
Палеонтологический музей им. Ю.А. Орлова РАН;г Москва,г Москва,ул Профсоюзная,д 123;37.514284;55.623691
Государственный Дарвиновский музей;г Москва,г Москва,ул Вавилова,д 57;37.561491;55.690623
Государственный геологический музей им. В. И. Вернадского;г Москва,г Москва,ул Моховая,д 11;37.61261433362961;55.7559670600734
Музей МХАТ;г Москва,г Москва,пер Камергерский,д 3А;37.613494;55.760398
Государственный культурный центр-музей В. С.Высоцкого «Дом Высоцкого на Таганке»;г Москва,г Москва,ул Высоцкого,д 3;37.651933;55.74446
Московская государственная картинная галерея народного художника СССР А. Шилова;г Москва,г Москва,ул Знаменка,д 3;37.60823;55.749055
Московский литературный музей-центр К. Г. Паустовского;г Москва,г Москва,ул Кузьминская,д 8;37.788728;55.693906
Дом-музей Марины Цветаевой;г Москва,г Москва,пер Борисоглебский,д 6;37.59006600000001;55.754193
Московский государственный музей С. А. Есенина;г Москва,г Москва,пер Большой Строченовский,д 24 стр 2;37.630742;55.726609
Музей М. А. Булгакова;г Москва,г Москва,ул Садовая Б.,д 10;37.593021;55.767392
Дом русского зарубежья имени Александра Солженицына;г Москва,г Москва,ул Радищевская Ниж.,д 2;37.651636;55.74299
Мемориальный музей А. Н. Скрябина;г Москва,г Москва,пер Николопесковский Б.,д 11;37.59006500244141;55.75076149222353
Музей Москвы;г Москва,г Москва,б-р Зубовский,д 2;37.593093;55.736422
Музей «Дом Бурганова»;г Москва,г Москва,пер Афанасьевский Б.,д 15;37.597181000000006;55.746507
Музей Рерихов;г Москва,г Москва,пер Знаменский М.,д 3/5;37.603316;55.746679
Галерея «Ходынка»;г Москва,г Москва,ул Ирины Левченко,д 2;37.49225556850433;55.78854076010677
Государственный музей-усадьба «Остафьево» – «Русский Парнас»;г Москва,п Рязановское,г Москва,с Остафьево;37.50127851963043;55.49610937913575
Всероссийский музей декоративно-прикладного и народного искусства;г Москва,г Москва,ул Делегатская,д 3;37.60966658592225;55.7749852177604
Государственный центральный музей современной истории России;г Москва,г Москва,ул Тверская,д 21;37.60153700000001;55.766142
Государственный исторический музей;г Москва,г Москва,пл Красная,д 1;37.618174;55.754998
Музей Победы;г Москва,г Москва,пл Победы,д 3;37.50418335199357;55.73074563683797
Государственный музей искусства народов Востока;г Москва,г Москва,б-р Никитский,д 12А;37.599974;55.756239
Государственный центральный театральный музей им. А. А. Бахрушина;г Москва,г Москва,ул Бахрушина,д 31/12;37.637946;55.731835
Государственный центральный музей кино;г Москва,г Москва,пр-кт Мира,д 119;37.616785168647766;55.83963675402449
Российский музейно-выставочный центр «РОСИЗО»;г Москва,г Москва,ул Люблинская,д 48;37.737677;55.680839
Музей Отечественной войны 1812 года;г Москва,г Москва,пл Революции,д 2/3;37.618641;55.7563
Старый Английский двор;г Москва,г Москва,ул Варварка,д 4А;37.626933;55.752333
Музей-галерея Е. Евтушенко;г Москва,п Внуковское,г Москва,п Переделкино,ул Гоголя,д 1А;37.330444;55.655442
Мемориальная музей-квартира Г. М. Кржижановского;г Москва,г Москва,ул Садовническая,д 30;37.633392;55.746218
Усадьба «Влахернское-Кузьминки»;г Москва,г Москва,аллея Тополёвая,д 6;37.796526;55.690522
Музей истории Военно-Морского Флота;г Москва,г Москва,ул Свободы,д 50-70;37.456024289131165;55.85224584480279
Музей «Подпольная типография 1905-1906 гг.»;г Москва,г Москва,ул Лесная,д 55;37.592971122212475;55.78167710430472
Экспозиционно-мемориальный отдел «Пресня»;г Москва,г Москва,пер Предтеченский Б.,д 4;37.5705224275589;55.759356005532865
Музей-мастерская народного художника СССР Д.А. Налбандяна;г Москва,г Москва,ул Тверская,д 8;37.611113;55.762622
Выставочный зал «Домик А. П. Чехова» ;г Москва,г Москва,ул Дмитровка М.,д 29;37.60399;55.771631
Центральный выставочный зал «Манеж»;г Москва,г Москва,пл Манежная,д 1;37.612326;55.753438
Московский государственный музей Вадима Сидура;г Москва,г Москва,ул Новогиреевская,д 37А;37.799095;55.753159
Покровский собор (Храм Василия Блаженного);г Москва,г Москва,пл Красная,д 2;37.623196;55.752485
Палаты бояр Романовых;г Москва,г Москва,ул Варварка,д 10;37.62917160987854;55.752782244712996
Новая Третьяковка;г Москва,г Москва,ул Крымский Вал,д 10;37.605768;55.734643
Государственная Третьяковская галерея;г Москва,г Москва,пер Лаврушинский,10;37.620213;55.741156
Инженерный корпус ;г Москва,г Москва,пер Лаврушинский,д 12;37.62104;55.740872
Музей Музыки;г Москва,г Москва,ул Фадеева,д 4;37.599786;55.774472
Дом-музей К. С. Станиславского;г Москва,г Москва,пер Леонтьевский,д 6;37.602840000000015;55.758965
Мемориальная квартира В. И. Немировича-Данченко;г Москва,г Москва,пер Глинищевский,д 5/7;37.6107394695282;55.76368430627913
Музей П. И. Чайковского в Москве;г Москва,г Москва,пл Кудринская,д 46/54;37.585502564907074;55.75818918263888
Музей С. С. Прокофьева;г Москва,г Москва,пер Камергерский,д 6;37.61415;55.759998
Музей-усадьба Ф. И. Шаляпина;г Москва,г Москва,б-р Новинский,д 25-27;37.5832360982895;55.7564682094963
Музей-квартира Н. С. Голованова;г Москва,г Москва,пер Брюсов,д 7;37.605777;55.758423
Музей-квартира А. Б. Гольденвейзера;г Москва,г Москва,ул Тверская,д 17;37.606595;55.763478
Музей Серебряного века;г Москва,г Москва,пр-кт Мира,д 30;37.633239;55.778325
Дом-музей Б. Л. Пастернака;г Москва,п Внуковское,г Москва,п дск Мичуринец,ул Павленко,д 3;37.333786;55.661283
Музей-квартира А. Н. Толстого;г Москва,г Москва,ул Спиридоновка,д 2/6;37.596757999999994;55.758544
Дом-музей А. И. Герцена;г Москва,г Москва,пер Сивцев Вражек,д 27;37.591961;55.746887
Музей-панорама «Бородинская битва»;г Москва,г Москва,пр-кт Кутузовский,д 38;37.52318143844605;55.738842193479584
Музеи Московского Кремля;г Москва,г Москва,ул Кремль;37.61886119842529;55.7514240725189
